0., 1.
0.031746351486095864, 1.0114980881610274
0.0607733137268726, 1.0199859317509559
0.09155277125907721, 1.0267278695620807
0.1650870708149103, 1.0390283386081707
0.24924713205152738, 1.0456709956709958
0.36367298840734436, 1.0466113718214558
0.47649742665202893, 1.042631598093783
0.5700343448789872, 1.038011568263669
0.6782056059705701, 1.0314216595729202
0.8014543696556446, 1.0252573756775438
0.9321663460473173, 1.0198443013569065
1.0682667418695297, 1.015435265015097
1.2075095430418885, 1.0123976863472661
1.3531479448467574, 1.0108006839099277
1.5330808665787061, 1.0094910691549348
1.7061347407011995, 1.0090890901815273
1.8588939136039964, 1.0089690421623194
2.019629961626396, 1.0092473352977556
2.2142274416590286, 1.009512896067518
2.3146635511194815, 1.0095583688020664
2.39676896270408, 1.009709338280767
