0.0, -0.9737066111794193
0.1342875967549679, -0.9522841199281188
0.2876470499479447, -1.0716920457769792
0.3955499001644646, -1.1800340489927172
0.5221725419585872, -1.280383996973423
0.6347528253205048, -1.350468173649863
0.7554104824797437, -1.423862669062707
0.8773053961484105, -1.5393927929632083
0.9898454435262817, -1.6804123711340206
1.0864319232297426, -1.8279580062423153
1.1905425319498861, -1.9781991866073962
1.2852178024111414, -2.133074813203443
1.3883325705261358, -2.313770925943441
1.4946863353568682, -2.4831173744443396
1.5982336403003619, -2.6537879504397996
1.7227137159440118, -2.8519341719474136
1.8238166848566846, -3.0165988839496833
1.9311964672806008, -3.1747375390144708
2.0370674003027758, -3.3231343989406983
2.1382106051994954, -3.4932374917242033
2.229043339184316, -3.661496264068855
2.3462004657315156, -3.938333490967559
2.400307805277955,	-3.9677480374538923
