0.0, -0.3302752293577982
0.1138879528434267, -0.6089567766953561
0.23364030036162092, -0.7610422774992907
0.3582109069693754, -0.8066773857940036
0.47838573232005716, -0.8517923011444245
0.7864022491915083, -0.9562565024118036
0.9016079305124556, -0.9592830795422302
1.0287435811031702, -0.9291118887732904
1.1414948673972851, -0.8885841293861723
1.2666690137657362, -0.8152369242409911
1.4089535123499324, -0.7354109524259906
1.5218355655921985, -0.664617421734607
1.658517203397929, -0.596755887638324
1.7942331775865452, -0.5537690343327343
1.9444039290438422, -0.5260096472146032
2.101434915781056, -0.5183959141208738
2.2576511238413297, -0.5472429773952521
2.4005391621862224, -0.5746240423720799
