0.0, -0.6503830511680696
0.03140418554824043, -0.6943630000945805
0.06256695519220228, -0.7317696018159463
0.0919794595301443, -0.7579211198335383
0.1182334391204414, -0.7855859264163435
0.15613573609218065, -0.8239383334909676
0.1936356732234556, -0.8572779721933226
0.23773431173834542, -0.8903811595573631
0.2961167245897187, -0.9361581386550648
0.34654247159591006, -0.9645795895204767
0.38402229073516175, -0.991629622623664
0.43243623853903146, -1.022321006336896
0.4934842853334809, -1.0587345124373404
0.5648930980198866, -1.0916485387307293
0.6203282250398588, -1.1182729594249503
0.6828147082639682, -1.141918093256408
0.7573820456980189, -1.1689208360919323
0.8245057260834797, -1.184053721744065
0.8861371946466023, -1.2027806677385795
0.945052734286591, -1.2159273621488698
1.0049238785476822, -1.2256691572874303
1.080104814738441, -1.2376335950061477
1.1464841294190429, -1.2488413884422587
1.2125214382352498, -1.25470538163246
1.2774824344782147, -1.2606166650903243
1.3448978257480122, -1.2719190390617612
1.4155119777495009, -1.289179986758725
1.494203503548311, -1.299725716447555
1.571305707977287, -1.3271540716920458
1.6533267614559393, -1.3491440461553013
1.7268278453127595, -1.37378227560768
1.801244297806636, -1.412134682682304
1.8853375044636795, -1.4494939941360068
1.9652361097838826, -1.50340489927173
2.036111795681673, -1.5488981367634542
2.111674973720873, -1.5960465336233804
2.2050828106846656, -1.667312966991393
2.2837039235113945, -1.7435448784640122
2.3502643001202053, -1.8115482833632839
2.4004888672061644, -1.8703300860682872
